16:11:57.373461 IP 192.168.48.128.netbios-ns > 192.168.48.2.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; UNICAST
16:11:58.870726 IP 192.168.48.128.netbios-ns > 192.168.48.2.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; UNICAST
16:11:59.407591 ARP, Request who-has 192.168.48.1 (Broadcast) tell 192.168.48.131, length 46
16:12:05.083659 IP 192.168.48.2.20221 > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 32767, length 0
16:12:05.097368 IP 192.168.48.131.52356 > 192.168.48.2.6389: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.097545 IP 192.168.48.2.6389 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 32767, length 0
16:12:05.097647 IP 192.168.48.131.52356 > 192.168.48.128.6389: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.097900 IP 192.168.48.128.6389 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:05.098184 IP 192.168.48.131.52356 > 192.168.48.130.20221: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.098438 IP 192.168.48.130.20221 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:05.108064 IP 192.168.48.131.52356 > 192.168.48.2.2013: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.108240 IP 192.168.48.2.2013 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 32767, length 0
16:12:05.108673 IP 192.168.48.131.52356 > 192.168.48.128.2013: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.108924 IP 192.168.48.128.2013 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:05.109497 IP 192.168.48.131.52356 > 192.168.48.130.6389: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.109758 IP 192.168.48.130.6389 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:05.112437 IP 192.168.48.131.52356 > 192.168.48.254.5811: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.112663 IP 192.168.48.131.52356 > 192.168.48.254.1914: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.112948 IP 192.168.48.131.52356 > 192.168.48.254.5901: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.113158 IP 192.168.48.131.52356 > 192.168.48.254.34572: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.115964 IP 192.168.48.131.52357 > 192.168.48.254.3168: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.118513 IP 192.168.48.131.52356 > 192.168.48.254.9110: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.118715 IP 192.168.48.131.52356 > 192.168.48.2.3269: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.118857 IP 192.168.48.2.3269 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 32767, length 0
16:12:05.118983 IP 192.168.48.131.52356 > 192.168.48.128.3269: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.119239 IP 192.168.48.128.3269 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:05.119487 IP 192.168.48.131.52356 > 192.168.48.130.2013: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.119734 IP 192.168.48.130.2013 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:05.119948 IP 192.168.48.131.52356 > 192.168.48.254.2399: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.122878 IP 192.168.48.131.52356 > 192.168.48.254.rsync: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.129433 IP 192.168.48.131.52356 > 192.168.48.128.1309: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.129730 IP 192.168.48.128.1309 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:05.129808 IP 192.168.48.131.52356 > 192.168.48.130.3269: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.130040 IP 192.168.48.130.3269 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:05.130299 IP 192.168.48.131.52356 > 192.168.48.2.1309: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.130458 IP 192.168.48.2.1309 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 32767, length 0
16:12:05.140022 IP 192.168.48.131.52356 > 192.168.48.128.radmin-port: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.140318 IP 192.168.48.128.radmin-port > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:05.140394 IP 192.168.48.131.52356 > 192.168.48.130.1309: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.140627 IP 192.168.48.130.1309 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:05.140957 IP 192.168.48.131.52356 > 192.168.48.2.radmin-port: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.141129 IP 192.168.48.2.radmin-port > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 32767, length 0
16:12:05.146848 IP 192.168.48.131.52357 > 192.168.48.254.17877: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.149431 IP 192.168.48.131.52357 > 192.168.48.254.714: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.197997 IP 192.168.48.131.52357 > 192.168.48.2.6389: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.198223 IP 192.168.48.2.6389 > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 32767, length 0
16:12:05.198583 IP 192.168.48.131.52357 > 192.168.48.128.6389: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.198874 IP 192.168.48.128.6389 > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 0, length 0
16:12:05.201260 IP 192.168.48.131.52357 > 192.168.48.130.20221: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.201535 IP 192.168.48.130.20221 > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 0, length 0
16:12:05.208607 IP 192.168.48.131.52357 > 192.168.48.2.2013: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.208792 IP 192.168.48.2.2013 > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 32767, length 0
16:12:05.211257 IP 192.168.48.131.52357 > 192.168.48.128.2013: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.211596 IP 192.168.48.128.2013 > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 0, length 0
16:12:05.211698 IP 192.168.48.131.52357 > 192.168.48.130.6389: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.212119 IP 192.168.48.130.6389 > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 0, length 0
16:12:05.216166 IP 192.168.48.131.52357 > 192.168.48.254.34572: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.216243 IP 192.168.48.131.52357 > 192.168.48.254.5901: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.216276 IP 192.168.48.131.52357 > 192.168.48.254.1914: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.216626 IP 192.168.48.131.52357 > 192.168.48.254.5811: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.219313 IP 192.168.48.131.52357 > 192.168.48.2.3269: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.219480 IP 192.168.48.2.3269 > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 32767, length 0
16:12:05.219575 IP 192.168.48.131.52357 > 192.168.48.254.9110: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.219878 IP 192.168.48.131.52356 > 192.168.48.254.1718: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.220095 IP 192.168.48.131.52356 > 192.168.48.254.1051: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.222615 IP 192.168.48.131.52357 > 192.168.48.128.3269: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.222894 IP 192.168.48.128.3269 > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 0, length 0
16:12:05.223126 IP 192.168.48.131.52357 > 192.168.48.130.2013: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.223394 IP 192.168.48.130.2013 > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 0, length 0
16:12:05.226230 IP 192.168.48.131.52357 > 192.168.48.254.rsync: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.229622 IP 192.168.48.131.52357 > 192.168.48.254.2399: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.232080 IP 192.168.48.131.52357 > 192.168.48.2.1309: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.232233 IP 192.168.48.2.1309 > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 32767, length 0
16:12:05.232365 IP 192.168.48.131.52356 > 192.168.48.254.2047: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.240703 IP 192.168.48.131.52357 > 192.168.48.128.radmin-port: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.241019 IP 192.168.48.128.radmin-port > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 0, length 0
16:12:05.241209 IP 192.168.48.131.52357 > 192.168.48.130.1309: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.241468 IP 192.168.48.130.1309 > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 0, length 0
16:12:05.244003 IP 192.168.48.131.52357 > 192.168.48.2.radmin-port: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.244164 IP 192.168.48.2.radmin-port > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 32767, length 0
16:12:05.247236 IP 192.168.48.131.52356 > 192.168.48.254.1244: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.249722 IP 192.168.48.131.52356 > 192.168.48.254.25734: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.300951 IP 192.168.48.131.52356 > 192.168.48.128.ripd: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.301256 IP 192.168.48.128.ripd > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:05.301332 IP 192.168.48.131.52356 > 192.168.48.130.radmin-port: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.301555 IP 192.168.48.130.radmin-port > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:05.301827 IP 192.168.48.131.52356 > 192.168.48.254.8082: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.302063 IP 192.168.48.131.52356 > 192.168.48.2.ripd: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.302231 IP 192.168.48.2.ripd > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 32767, length 0
16:12:05.302502 IP 192.168.48.131.52356 > 192.168.48.254.44176: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.316445 IP 192.168.48.131.52356 > 192.168.48.254.5566: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.316666 IP 192.168.48.131.52356 > 192.168.48.254.20221: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.316943 IP 192.168.48.131.52356 > 192.168.48.254.6389: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.319966 IP 192.168.48.131.52356 > 192.168.48.254.2013: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.320182 IP 192.168.48.131.52356 > 192.168.48.254.3269: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.322842 IP 192.168.48.131.52357 > 192.168.48.254.1051: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.323058 IP 192.168.48.131.52357 > 192.168.48.254.1718: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.326683 IP 192.168.48.131.52356 > 192.168.48.254.1309: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.329779 IP 192.168.48.131.52356 > 192.168.48.128.1123: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.330063 IP 192.168.48.128.1123 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:05.332844 IP 192.168.48.131.52357 > 192.168.48.254.2047: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.347931 IP 192.168.48.131.52357 > 192.168.48.254.1244: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.350812 IP 192.168.48.131.52357 > 192.168.48.254.25734: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.375759 IP 192.168.48.2 > 192.168.48.128: ICMP host 192.168.48.2 unreachable, length 86
16:12:05.401453 IP 192.168.48.131.52357 > 192.168.48.128.ripd: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.401914 IP 192.168.48.131.52357 > 192.168.48.130.radmin-port: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.401994 IP 192.168.48.128.ripd > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 0, length 0
16:12:05.402351 IP 192.168.48.130.radmin-port > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 0, length 0
16:12:05.405561 IP 192.168.48.131.52357 > 192.168.48.2.ripd: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.405810 IP 192.168.48.2.ripd > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 32767, length 0
16:12:05.406166 IP 192.168.48.131.52357 > 192.168.48.254.44176: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.406421 IP 192.168.48.131.52357 > 192.168.48.254.8082: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.416783 IP 192.168.48.131.52357 > 192.168.48.254.20221: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.417290 IP 192.168.48.131.52357 > 192.168.48.254.5566: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.420057 IP 192.168.48.131.52357 > 192.168.48.254.2013: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.420286 IP 192.168.48.131.52357 > 192.168.48.254.6389: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.423261 IP 192.168.48.131.52357 > 192.168.48.254.3269: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.423609 IP 192.168.48.131.52356 > 192.168.48.254.radmin-port: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.423857 IP 192.168.48.131.52356 > 192.168.48.128.32784: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.424121 IP 192.168.48.128.32784 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:05.427435 IP 192.168.48.131.52357 > 192.168.48.254.1309: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.430455 IP 192.168.48.131.52356 > 192.168.48.130.ripd: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.430869 IP 192.168.48.130.ripd > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:05.433457 IP 192.168.48.131.52356 > 192.168.48.2.1123: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.433717 IP 192.168.48.2.1123 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 32767, length 0
16:12:05.448553 IP 192.168.48.131.52357 > 192.168.48.128.1123: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.448914 IP 192.168.48.128.1123 > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 0, length 0
16:12:05.451020 IP 192.168.48.131.52356 > 192.168.48.130.1123: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.451348 IP 192.168.48.130.1123 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:05.504468 IP 192.168.48.131.52356 > 192.168.48.2.32784: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.504701 IP 192.168.48.131.52356 > 192.168.48.128.15000: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.505090 IP 192.168.48.131.52356 > 192.168.48.130.32784: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.506007 IP 192.168.48.130.32784 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:05.506095 IP 192.168.48.2.32784 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 32767, length 0
16:12:05.506218 IP 192.168.48.128.15000 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:05.507362 IP 192.168.48.131.52356 > 192.168.48.254.ripd: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.507541 IP 192.168.48.131.52356 > 192.168.48.254.1123: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.517298 IP 192.168.48.131.52356 > 192.168.48.254.32784: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.519708 IP 192.168.48.131.52356 > 192.168.48.254.15000: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.522332 IP 192.168.48.131.52356 > 192.168.48.254.9111: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.522487 IP 192.168.48.131.52356 > 192.168.48.254.x11-7: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.525730 IP 192.168.48.131.52357 > 192.168.48.254.radmin-port: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.525818 IP 192.168.48.131.52356 > 192.168.48.128.9111: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.526161 IP 192.168.48.128.9111 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:05.528544 IP 192.168.48.131.52356 > 192.168.48.2.15000: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.528832 IP 192.168.48.2.15000 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 32767, length 0
16:12:05.604939 IP 192.168.48.131.52357 > 192.168.48.2.32784: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.605176 IP 192.168.48.2.32784 > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 32767, length 0
16:12:05.605490 IP 192.168.48.131.52357 > 192.168.48.128.15000: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.605752 IP 192.168.48.128.15000 > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 0, length 0
16:12:05.608462 IP 192.168.48.131.52357 > 192.168.48.130.32784: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.608741 IP 192.168.48.130.32784 > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 0, length 0
16:12:05.608891 IP 192.168.48.131.52357 > 192.168.48.254.1123: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.609184 IP 192.168.48.131.52357 > 192.168.48.254.ripd: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.617605 IP 192.168.48.131.52357 > 192.168.48.254.32784: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.620314 IP 192.168.48.131.52357 > 192.168.48.254.15000: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.623279 IP 192.168.48.131.52357 > 192.168.48.254.x11-7: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.623546 IP 192.168.48.131.52357 > 192.168.48.254.9111: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.626293 IP 192.168.48.131.52357 > 192.168.48.128.9111: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.626597 IP 192.168.48.128.9111 > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 0, length 0
16:12:05.626736 IP 192.168.48.131.52356 > 192.168.48.254.7920: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.629428 IP 192.168.48.131.52357 > 192.168.48.2.15000: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.629610 IP 192.168.48.2.15000 > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 32767, length 0
16:12:05.707945 IP 192.168.48.131.52356 > 192.168.48.254.10003: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.708162 IP 192.168.48.131.52356 > 192.168.48.2.9111: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.708338 IP 192.168.48.2.9111 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 32767, length 0
16:12:05.711294 IP 192.168.48.131.52356 > 192.168.48.254.1186: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.711877 IP 192.168.48.131.52356 > 192.168.48.128.x11-7: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:05.712137 IP 192.168.48.128.x11-7 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:05.718371 IP 192.168.48.131.52357 > 192.168.48.1.1720: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.721265 IP 192.168.48.131.52357 > 192.168.48.1.pop3: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.724180 IP 192.168.48.131.52358 > 192.168.48.1.imap2: Flags [S], seq 2511118237, win 1024, options [mss 1460], length 0
16:12:05.724780 IP 192.168.48.131.52358 > 192.168.48.1.submission: Flags [S], seq 2511118237, win 1024, options [mss 1460], length 0
16:12:05.727654 IP 192.168.48.131.52358 > 192.168.48.1.auth: Flags [S], seq 2511118237, win 1024, options [mss 1460], length 0
16:12:05.808474 IP 192.168.48.131.52358 > 192.168.48.1.5900: Flags [S], seq 2511118237, win 1024, options [mss 1460], length 0
16:12:05.808625 IP 192.168.48.131.52357 > 192.168.48.2.9111: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.808912 IP 192.168.48.2.9111 > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 32767, length 0
16:12:05.812067 IP 192.168.48.131.52358 > 192.168.48.1.rtsp: Flags [S], seq 2511118237, win 1024, options [mss 1460], length 0
16:12:05.812700 IP 192.168.48.131.52357 > 192.168.48.128.x11-7: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.812970 IP 192.168.48.128.x11-7 > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 0, length 0
16:12:05.818542 IP 192.168.48.131.52358 > 192.168.48.1.1720: Flags [S], seq 2511118237, win 1024, options [mss 1460], length 0
16:12:05.821536 IP 192.168.48.131.52358 > 192.168.48.1.pop3: Flags [S], seq 2511118237, win 1024, options [mss 1460], length 0
16:12:05.824478 IP 192.168.48.131.52357 > 192.168.48.1.ssh: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.828046 IP 192.168.48.131.52358 > 192.168.48.1.domain: Flags [S], seq 2511118237, win 1024, options [mss 1460], length 0
16:12:05.828266 IP 192.168.48.131.52357 > 192.168.48.254.1186: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.914262 IP 192.168.48.131.52367 > 192.168.48.1.microsoft-ds: Flags [S], seq 2494471839, win 1024, options [mss 1460], length 0
16:12:05.914787 IP 192.168.48.1.microsoft-ds > 192.168.48.131.52367: Flags [S.], seq 634532997, ack 2494471840, win 8192, options [mss 1460], length 0
16:12:05.915361 IP 192.168.48.131.52367 > 192.168.48.1.microsoft-ds: Flags [R], seq 2494471840, win 0, length 0
16:12:05.919292 IP 192.168.48.131.52357 > 192.168.48.1.smux: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:05.922137 IP 192.168.48.131.52358 > 192.168.48.1.256: Flags [S], seq 2511118237, win 1024, options [mss 1460], length 0
16:12:05.924653 IP 192.168.48.131.52358 > 192.168.48.1.ssh: Flags [S], seq 2511118237, win 1024, options [mss 1460], length 0
16:12:05.928680 IP 192.168.48.131.52358 > 192.168.48.1.imaps: Flags [S], seq 2511118237, win 1024, options [mss 1460], length 0
16:12:05.928811 IP 192.168.48.131.52357 > 192.168.48.254.10003: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:06.025371 IP 192.168.48.131.52357 > 192.168.48.254.7920: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:06.028895 IP 192.168.48.131.52358 > 192.168.48.1.smux: Flags [S], seq 2511118237, win 1024, options [mss 1460], length 0
16:12:06.031379 IP 192.168.48.131.52356 > 192.168.48.128.7920: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:06.031657 IP 192.168.48.128.7920 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:06.128072 IP 192.168.48.131.52358 > 192.168.48.1.pop3s: Flags [S], seq 2511118237, win 1024, options [mss 1460], length 0
16:12:06.128205 IP 192.168.48.131.52356 > 192.168.48.2.x11-7: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:06.128341 IP 192.168.48.2.x11-7 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 32767, length 0
16:12:06.128602 IP 192.168.48.131.52356 > 192.168.48.128.10003: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:06.129020 IP 192.168.48.131.52356 > 192.168.48.130.15000: Flags [S], seq 2511249311, win 1024, options [mss 1460], length 0
16:12:06.129093 IP 192.168.48.128.10003 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:06.129273 IP 192.168.48.130.15000 > 192.168.48.131.52356: Flags [R.], seq 0, ack 2511249312, win 0, length 0
16:12:06.132039 IP 192.168.48.131.52358 > 192.168.48.1.mysql: Flags [S], seq 2511118237, win 1024, options [mss 1460], length 0
16:12:06.228686 IP 192.168.48.131.52358 > 192.168.48.1.https: Flags [S], seq 2511118237, win 1024, options [mss 1460], length 0
16:12:06.228891 IP 192.168.48.131.52357 > 192.168.48.2.x11-7: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:06.229165 IP 192.168.48.2.x11-7 > 192.168.48.131.52357: Flags [R.], seq 0, ack 2511314847, win 32767, length 0
16:12:06.231469 IP 192.168.48.131.52357 > 192.168.48.128.10003: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
16:12:06.231637 IP 192.168.48.131.52357 > 192.168.48.130.15000: Flags [S], seq 2511314846, win 1024, options [mss 1460], length 0
